jobid,submit,start,end,nnodes,duration,max_memory,randomness
4308,170577916,170578311,170578321,1,10,84,0.53
4309,170577916,170578311,170578320,1,8,84,0.93
4310,170577916,170578311,170578321,1,9,85,0.88
4311,170577916,170578311,170579675,1,1363,84,0.53
4312,170577916,170578311,170578321,1,10,86,0.75
4313,170577916,170578311,170578321,1,10,85,0.8
4314,170577916,170578311,170578321,1,9,84,0.08
4315,170577916,170578311,170578321,1,9,84,0.86
4316,170577916,170578311,170579675,1,1363,84,0.42
4317,170577916,170578311,170578321,1,9,84,0.05
4318,170577916,170578311,170578321,1,9,86,0.18
4319,170577916,170578311,170579675,1,1364,86,0.81
4320,170577916,170578311,170579676,1,1364,88,0.62
4321,170577916,170578311,170578320,1,9,86,0.72
4322,170577916,170578311,170578321,1,9,86,0.28
4323,170577916,170578311,170578321,1,10,86,0.59
4324,170577916,170578311,170578321,1,9,86,0.88
4325,170577916,170578311,170578321,1,9,86,0.86
4326,170577916,170578311,170578321,1,9,86,0.23
4327,170577916,170578311,170578320,1,8,86,0.37
4328,170577916,170578311,170578321,1,9,86,0.72
4329,170577916,170578311,170578321,1,9,86,0.64
4330,170577916,170578311,170578321,1,9,113,0.32
4331,170577916,170578311,170579676,1,1364,85,0.67
4332,170577916,170578311,170578321,1,9,86,0.47
4333,170577916,170578311,170578321,1,9,86,0.83
4334,170577916,170578311,170579676,1,1364,86,0.56
4335,170577916,170578311,170578321,1,9,86,0.08
4336,170577916,170578311,170578321,1,9,84,0.7
4337,170577916,170578311,170578321,1,9,84,0.63
4338,170577916,170578311,170578320,1,9,84,0.07
4339,170577916,170578311,170578321,1,9,85,0.61
4340,170577916,170578311,170578320,1,9,84,0.06
4341,170577916,170578311,170578321,1,9,84,0.6
4342,170577916,170578311,170578320,1,9,83,0.05
4343,170577916,170578311,170578321,1,9,84,0.14
4344,170577942,170578311,170578367,2,55,83,0.79
4345,170577943,170578311,170578367,2,55,83,0.53
4346,170577944,170578311,170578366,2,55,84,0.81
4347,170577945,170578311,170578367,2,55,84,0.56
4348,170577946,170578311,170578366,2,55,84,0.56
4349,170577962,170577962,170578065,1,103,88,0.1
4350,170577962,170577962,170578069,1,106,61,0.69
4351,170578040,170578040,170578638,1,597,34,0.37
4352,170578152,170578152,170578271,1,119,177,0.42
4353,170578206,170578206,170578216,1,9,30,0.22
4354,170578213,170578311,170584480,1,6168,107,0.75
4355,170578214,170578311,170583397,1,5086,107,0.71
4356,170578218,170578311,170578323,1,11,99,0.76
4357,170578218,170578311,170578323,1,11,101,0.27
4358,170578247,170578247,170578290,1,43,61,0.83
4359,170578265,170578311,170578319,1,7,84,0.78
4360,170578288,170578311,170578325,1,14,86,0.2
4361,170578288,170578311,170584315,1,6003,146,0.67
4362,170578288,170578311,170584315,1,6003,144,0.26
4363,170578288,170578311,170584315,1,6003,145,0.04
4364,170578288,170578311,170578325,1,14,84,0.09
4365,170578291,170578311,170578315,1,4,86,0.21
4395,170578318,170578320,170586783,4,8463,39,0.87
4396,170578318,170578320,170586783,4,8463,25,0.94
4397,170578319,170578320,170578323,1,3,19,0.87
4398,170578338,170578338,170578346,1,7,135,0.6
4399,170578343,170578343,170578359,1,15,43,0.05
4400,170578343,170578343,170584348,1,6004,145,0.78
4401,170578363,170578363,170578566,1,203,151,0.09
4402,170578368,170578368,170578868,1,499,50,0.73
4403,170578368,170578368,170578697,1,329,21,0.54
4404,170578368,170578368,170578871,1,502,23,0.48
4405,170578370,170578371,170578418,6,47,36,0.72
4406,170578371,170578372,170578425,2,53,63,0.77
4407,170578372,170578373,170578425,2,52,71,0.48
4408,170578373,170578374,170578427,2,52,62,0.24
4409,170578374,170578374,170578428,2,53,72,0.53
4410,170578375,170578375,170578428,2,52,61,0.86
4411,170578377,170578378,170578920,1,542,18,0.08
4412,170578380,170578382,170586845,4,8463,26,0.34
4413,170578427,170578428,170578930,1,502,21,0.68
4414,170578427,170578428,170578697,1,269,34,0.09
4415,170578437,170578437,170578487,2,49,70,0.72
4416,170578438,170578438,170578489,2,50,72,0.07
4417,170578439,170578439,170578490,2,50,62,0.04
4418,170578440,170578440,170578492,2,51,67,0.65
4419,170578441,170578441,170578492,2,50,62,0.94
4420,170578446,170586720,170587230,1,509,75,0.8
4421,170578446,170586720,170588339,1,1618,74,0.32
4422,170578447,170586933,170588717,1,1784,74,0.93
4423,170578447,170586933,170588710,1,1777,75,0.46
4424,170578447,170586933,170588677,1,1743,85,0.92
4425,170578448,170586933,170588795,1,1862,76,0.65
4426,170578448,170586933,170588879,1,1945,75,0.86
4427,170578449,170586933,170588853,1,1919,77,0.86
4428,170578449,170586933,170588707,1,1773,76,0.28
4429,170578449,170586933,170588642,1,1708,90,0.12
4430,170578450,170586933,170588796,1,1862,76,0.76
4431,170578450,170586933,170588659,1,1726,75,0.53
4432,170578451,170586933,170588666,1,1732,75,0.14
4433,170578451,170586933,170588834,1,1901,75,0.09
4434,170578452,170586934,170588774,1,1839,75,0.83
4435,170578452,170586934,170588705,1,1771,75,0.08
4436,170578453,170586934,170588629,1,1694,75,0.53
4437,170578453,170586934,170588681,1,1747,75,0.93
4438,170578453,170586934,170588776,1,1841,77,0.96
4439,170578455,170586934,170588804,1,1869,76,0.62
4440,170578455,170586934,170588655,1,1720,77,0.67
4441,170578456,170586934,170588864,1,1930,77,0.07
4442,170578456,170586934,170588660,1,1726,77,0.37
4443,170578456,170586934,170588584,1,1649,75,0.55
4444,170578457,170586934,170588812,1,1877,75,0.55
4445,170578457,170586934,170588599,1,1664,77,0.44
4446,170578458,170586934,170588706,1,1772,75,0.36
4447,170578458,170586934,170588736,1,1802,75,0.92
4448,170578458,170586934,170588757,1,1822,75,0.17
4449,170578459,170586934,170588636,1,1702,75,0.52
4450,170578459,170586934,170588691,1,1756,97,0.01
4451,170578460,170586934,170588711,1,1776,75,0.43
4452,170578460,170586934,170588606,1,1672,74,0.69
4453,170578460,170586934,170588662,1,1727,75,0.9
4454,170578461,170586934,170588857,1,1922,76,0.32
4455,170578461,170586934,170588814,1,1879,75,0.48
4456,170578462,170586934,170588631,1,1696,76,0.93
4457,170578462,170586934,170588578,1,1643,77,0.0
4458,170578463,170586934,170588741,1,1806,76,0.5
4459,170578464,170586934,170588739,1,1805,77,0.69
4460,170578464,170586934,170588811,1,1876,77,0.81
4461,170578465,170586934,170588677,1,1742,113,0.76
4462,170578465,170586934,170588885,1,1950,75,0.21
4463,170578465,170586934,170588673,1,1738,173,0.25
4464,170578465,170578465,170578830,1,364,50,0.04
4465,170578466,170586934,170588773,1,1838,75,0.94
4466,170578466,170586934,170588676,1,1742,75,0.62
4467,170578467,170586934,170588699,1,1764,75,0.33
4468,170578467,170586934,170588773,1,1838,75,0.33
4469,170578468,170586934,170588785,1,1851,75,0.4
4470,170578468,170586934,170588618,1,1683,76,0.81
4471,170578469,170586934,170588773,1,1839,75,0.61
4472,170578469,170586934,170588894,1,1959,75,0.97
4473,170578487,170578490,170580205,1,1714,25,0.07
4474,170578503,170578503,170578554,2,51,72,0.33
4475,170578504,170578504,170578555,2,51,62,0.5
4476,170578504,170578504,170578555,2,51,70,0.02
4477,170578505,170578506,170578560,2,54,67,0.67
4478,170578506,170578507,170578562,2,54,62,0.97
4479,170578525,170578525,170578537,2,12,94,0.28
4480,170578553,170578554,170579088,1,534,418,0.22
4481,170578566,170578567,170578579,1,11,150,0.32
4482,170578566,170578567,170578579,1,11,36,0.67
4483,170578568,170578568,170578621,2,52,71,0.89
4484,170578569,170578569,170578621,2,51,64,0.69
4485,170578570,170578570,170578622,2,51,66,0.31
4486,170578571,170578571,170578624,2,52,72,0.64
4487,170578572,170578572,170578624,2,52,65,0.23
4488,170578585,170578585,170579307,1,722,44,0.46
4489,170578585,170578585,170579307,1,722,26,0.45
4490,170578620,170578620,170578838,1,217,46,0.23
4491,170578634,170578634,170578690,2,55,72,0.68
4492,170578635,170578635,170578690,2,55,65,0.82
4493,170578635,170578635,170578852,1,216,38,0.37
4494,170578636,170578636,170578693,2,57,62,0.46
4495,170578637,170578646,170578703,2,56,63,0.89
4496,170578638,170578668,170578723,2,54,63,0.04
4497,170578639,170578639,170579811,1,1171,47,0.13
4498,170578642,170578642,170578645,1,2,30,0.52
4499,170578645,170578646,170578654,1,7,30,0.81
4500,170578645,170578675,170579398,1,723,62,0.57
4501,170578645,170578677,170579401,1,724,58,0.43
4502,170578667,170579427,170580719,60,1291,84,0.03
4503,170578675,170578678,170578685,1,6,57,0.24
4504,170578685,170578685,170579183,1,498,28,0.81
4505,170578706,170578706,170578716,1,10,58,0.8
4506,170578706,170578706,170578713,1,6,28,0.02
4507,170578706,170578706,170578711,2,4,19,0.19
4508,170578707,170578707,170578715,1,8,17,0.07
4509,170578716,170578716,170579219,1,502,22,0.62
4510,170578730,170578731,170578782,2,51,72,0.03
4511,170578731,170578731,170578782,2,50,65,0.82
4512,170578731,170578732,170578785,2,53,73,0.25
4513,170578732,170578733,170578784,2,51,62,0.67
4514,170578733,170578733,170578786,2,52,63,0.99
4515,170578735,170578735,170578743,1,7,18,0.1
4516,170578739,170578740,170579242,1,502,21,0.23
4517,170578740,170578742,170578763,1,21,140,0.79
4518,170578766,170578766,170579663,1,896,108,0.74
4519,170578766,170578766,170579638,1,871,108,0.04
4520,170578767,170578767,170579641,1,874,106,0.05
4521,170578768,170578768,170579658,1,890,107,0.8
4522,170578768,170578768,170579632,1,863,105,0.65
4523,170578768,170578768,170579629,1,860,105,0.92
4524,170578769,170578769,170579421,1,652,96,0.06
4525,170578769,170578769,170579425,1,655,95,0.9
4526,170578770,170578770,170579421,1,651,95,0.1
4527,170578770,170578772,170579424,1,652,96,0.67
4528,170578770,170578783,170579443,1,660,97,0.58
4529,170578771,170578783,170579436,1,652,96,0.87
4530,170578772,170578786,170579381,1,595,62,0.26
4531,170578772,170578773,170578789,1,16,146,0.03
4532,170578773,170578787,170579784,1,996,62,0.98
4533,170578773,170578783,170579687,1,903,28,0.62
4534,170578773,170578787,170579790,1,1002,73,0.7
4535,170578773,170578787,170580232,1,1444,63,0.82
4536,170578774,170578787,170578791,1,3,62,0.92
4537,170578774,170578788,170578791,1,3,63,0.86
4538,170578775,170578793,170579789,1,996,54,0.65
4539,170578775,170578793,170582717,1,3923,62,0.7
4540,170578776,170578783,170578790,1,6,21,0.76
4541,170578794,170578794,170579693,1,899,24,0.86
4542,170578794,170578906,170579808,1,901,23,0.5
4543,170578795,170578907,170579808,1,900,62,0.33
4544,170578795,170578835,170578888,2,52,83,0.43
4545,170578795,170578912,170579816,1,903,23,0.44
4546,170578796,170578842,170578892,2,50,83,0.82
4547,170578797,170578854,170578905,2,50,71,0.51
4548,170578797,170578890,170578942,2,52,83,0.14
4549,170578799,170578893,170578945,2,52,63,0.52
4550,170578808,170578894,170578904,2,10,83,0.62
4551,170578810,170578812,170578837,1,25,134,0.76
4552,170578813,170578900,170578909,2,8,58,0.72
4553,170578821,170578821,170578827,1,5,39,0.8
4554,170578828,170578828,170578834,1,5,39,0.38
4555,170578853,170578853,170578873,1,19,49,0.33
4556,170578859,170578869,170578881,1,11,116,0.33
4557,170578859,170578873,170578883,1,10,21,0.57
4558,170578863,170578882,170579776,1,893,116,0.37
4559,170578863,170578949,170579384,1,435,83,0.54
4560,170578868,170578912,170579412,1,500,22,0.52
4561,170578871,170578941,170579442,1,501,20,0.28
4562,170578874,170578875,170578890,1,15,39,0.19
4563,170578895,170578895,170578897,1,2,40,0.97
4564,170578897,170578899,170578915,1,15,108,0.19
4565,170578899,170578899,170578916,1,16,58,0.72
4566,170578901,170578906,170578921,1,15,46,0.75
4567,170578906,170578907,170579615,1,708,71,0.41
4568,170578913,170578918,170578937,1,18,19,0.67
4569,170578919,170578922,170578937,1,15,19,0.17
4570,170578923,170578923,170579194,1,270,53,0.24
4571,170578923,170578932,170579194,1,262,32,0.14
4572,170578927,170578949,170579426,1,476,19,0.82
4573,170578930,170578948,170579453,1,505,63,0.01
4574,170578933,170578939,170578949,2,10,18,0.94
4575,170578934,170578944,170578947,2,3,83,0.24
4576,170578948,170578948,170578959,1,11,61,0.87
4577,170578951,170578951,170579007,2,56,62,0.55
4578,170578955,170578955,170578975,1,19,112,0.85
4579,170578956,170578956,170580903,1,1946,31,0.49
4580,170578961,170578961,170578966,1,5,18,0.17
4581,170578962,170578968,170580362,1,1394,20,0.68
4582,170578972,170578978,170578984,2,6,18,0.77
4583,170578980,170578980,170579211,1,231,29,0.08
4584,170578985,170578985,170579027,1,42,39,0.63
4585,170578992,170578992,170578994,1,2,40,0.14
4586,170578994,170578994,170579011,1,16,146,0.03
4587,170579009,170579009,170579423,1,414,19,0.36
4588,170579020,170579020,170579023,1,2,40,0.95
4589,170579023,170579023,170579040,1,17,146,0.33
4590,170579034,170579035,170582644,1,3609,60,0.66
4591,170579037,170579037,170579525,1,487,19,0.61
4592,170579040,170579040,170579519,1,479,20,0.44
4593,170579040,170579042,170579068,1,26,18,0.94
4594,170579043,170579043,170579594,1,551,22,0.14
4595,170579046,170579046,170579592,1,546,19,0.28
4596,170579049,170579049,170579563,1,514,22,0.99
4597,170579051,170579051,170579529,1,478,24,0.09
4598,170579053,170579053,170579553,1,500,19,0.87
4599,170579056,170579056,170579495,1,438,57,0.9
4600,170579059,170579059,170579583,1,524,20,0.1
4601,170579061,170579061,170579503,1,442,20,0.23
4602,170579064,170579064,170579603,1,539,26,0.4
4603,170579067,170579067,170579536,1,468,23,0.97
4604,170579069,170579070,170579530,1,460,19,0.06
4605,170579069,170579069,170579279,1,209,21,0.84
4606,170579073,170579074,170579519,1,444,18,0.98
4607,170579076,170579079,170579133,1,54,99,0.06
4608,170579077,170579082,170579132,1,50,60,0.44
4609,170579085,170579195,170579994,1,798,22,0.66
4610,170579085,170579090,170579196,1,106,31,0.26
4611,170579086,170579090,170579197,1,106,54,0.57
4612,170579087,170579195,170579714,1,518,25,0.21
4613,170579089,170579108,170579315,1,207,31,0.4
4614,170579090,170579134,170579350,1,216,33,0.21
4615,170579091,170579195,170579609,1,413,22,0.19
4616,170579094,170579195,170580116,1,921,23,0.69
4617,170579097,170579135,170579509,1,373,56,0.26
4618,170579098,170579140,170579515,1,375,31,0.93
4619,170579099,170579195,170579698,1,502,24,0.08
4620,170579101,170579195,170579630,1,435,42,0.45
4621,170579103,170579195,170579701,1,506,40,0.17
4622,170579107,170579195,170579495,1,300,22,0.55
4623,170579109,170579195,170579662,1,467,23,0.28
4624,170579112,170579195,170579617,1,421,23,0.3
4625,170579114,170579195,170579539,1,344,23,0.84
4626,170579116,170579140,170579198,1,57,25,0.98
4627,170579117,170579195,170579691,1,495,22,0.94
4628,170579119,170579195,170579621,1,425,23,0.98
4629,170579120,170579156,170579198,1,42,43,0.08
4630,170579123,170579210,170579216,3,6,40,0.33
4631,170579127,170579210,170579216,3,6,26,0.57
4632,170579132,170579195,170579694,1,498,23,0.04
4633,170579135,170579195,170579767,1,571,25,0.53
4634,170579137,170579138,170579161,1,22,20,0.71
4635,170579140,170579195,170579799,1,603,23,0.11
4636,170579144,170579195,170579701,1,506,23,0.26
4637,170579146,170579195,170579753,1,557,22,0.66
4638,170579149,170579195,170579874,1,679,23,0.79
4639,170579156,170579195,170579672,1,476,23,0.09
4640,170579171,170579171,170579185,1,13,18,0.46
4641,170579171,170579171,170579185,1,14,40,0.45
4642,170579171,170579171,170579185,1,13,43,0.07
4643,170579171,170579186,170579197,1,11,28,0.94
4644,170579171,170579184,170579194,1,9,26,0.43
4645,170579171,170579186,170579196,1,10,30,0.98
4646,170579171,170579186,170579197,1,11,40,0.1
4647,170579171,170579195,170579203,1,7,18,0.31
4648,170579171,170579204,170579213,1,9,18,0.24
4649,170579171,170579198,170579205,1,7,68,0.54
4650,170579171,170579198,170579205,1,7,30,0.82
4651,170579171,170579198,170579205,1,7,39,0.76
4652,170579171,170579206,170579214,1,7,20,0.74
4653,170579171,170579206,170579214,1,7,30,0.57
4654,170579171,170579206,170579214,1,7,31,0.45
4655,170579171,170579216,170579224,1,7,30,0.13
4656,170579171,170579216,170579224,1,7,39,0.03
4657,170579171,170579216,170579224,1,7,19,0.4
4658,170579171,170579216,170579223,1,7,26,0.15
4659,170579171,170579224,170579232,1,8,18,0.79
4660,170579171,170579224,170579232,1,7,26,0.92
4661,170579172,170579224,170579232,1,7,30,0.21
4662,170579172,170579224,170579232,1,8,31,0.22
4663,170579172,170579233,170579240,1,7,39,0.14
4664,170579172,170579233,170579240,1,7,18,0.02
4665,170579172,170579233,170579241,1,8,26,0.98
4666,170579172,170579233,170579243,1,10,18,0.7
4667,170579172,170579242,170579250,1,7,30,0.9
4668,170579172,170579242,170579253,1,11,50,0.69
4669,170579172,170579242,170579249,1,7,18,0.3
4670,170579172,170579243,170579251,1,8,74,0.8
4671,170579172,170579252,170579260,1,7,18,0.18
4672,170579172,170579252,170579260,1,7,18,0.25
4673,170579172,170579252,170579260,1,7,26,0.08
4674,170579172,170579254,170579262,1,7,74,0.52
4675,170579172,170579261,170579274,1,12,31,0.58
4676,170579172,170579261,170579272,1,10,18,0.96
4677,170579172,170579261,170579274,1,12,26,0.6
4678,170579172,170579263,170579274,1,10,18,0.2
4679,170579172,170579272,170579280,1,7,39,0.2
4680,170579172,170579275,170579283,1,7,25,0.1
4681,170579172,170579275,170579283,1,7,18,0.36
4682,170579172,170579275,170579283,1,7,26,0.07
4683,170579172,170579280,170579289,1,8,30,0.83
4684,170579172,170579283,170579292,1,9,39,0.57
4685,170579172,170579291,170579299,1,7,49,0.21
4686,170579172,170579294,170579303,1,9,18,0.98
4687,170579172,170579294,170579303,1,8,26,0.07
4688,170579172,170579283,170579292,1,9,26,0.46
4689,170579172,170579283,170579292,1,9,30,0.48
4690,170579172,170579294,170579302,1,7,71,0.21
4691,170579172,170579300,170579308,1,7,31,0.57
4692,170579172,170579302,170579312,1,9,31,0.91
4693,170579172,170579304,170579311,1,7,31,0.37
4694,170579173,170579304,170579312,1,8,18,1.0
4695,170579173,170579313,170579321,1,7,31,0.32
4696,170579173,170579313,170579321,1,7,31,0.21
4697,170579173,170579313,170579321,1,7,18,0.03
4698,170579173,170579319,170579327,1,7,91,0.17
4699,170579173,170579322,170579331,1,8,26,0.3
4700,170579173,170579322,170579330,1,8,32,0.01
4701,170579173,170579322,170579331,1,8,18,0.98
4702,170579173,170579328,170579339,1,10,57,0.57
4703,170579173,170579332,170579341,1,8,47,0.06
4704,170579175,170579341,170579350,1,8,38,0.46
4705,170579175,170579332,170579340,1,8,21,0.63
4706,170579175,170579332,170579340,1,8,30,0.14
4707,170579175,170579341,170579350,1,8,33,0.0
4708,170579175,170579341,170579350,1,8,21,0.13
4709,170579175,170579341,170579350,1,8,26,0.57
4710,170579175,170579351,170579359,1,7,31,0.72
4711,170579175,170579351,170579359,1,7,18,0.8
4712,170579175,170579351,170579360,1,8,56,0.83
4713,170579175,170579351,170579359,1,7,30,0.54
4714,170579175,170579360,170579368,1,7,32,0.43
