jobid,submit,start,end,nnodes,duration,max_memory,randomness
572,168583653,168583653,168583852,2,199,75,0.05
573,168579844,168579844,168580566,2,722,67,0.55
574,168580595,168580595,168580841,2,245,74,0.73
575,168583440,168583440,168583544,2,103,68,0.15
576,168583645,168583645,168583854,2,209,69,0.51
577,168579844,168579844,168580576,2,732,62,0.71
578,168580596,168580596,168581196,2,599,62,0.13
579,168583495,168583495,168583572,2,77,66,0.47
580,168583656,168583656,168583864,2,207,75,0.79
581,168575699,168575699,168576426,4,727,71,0.93
582,168581194,168581194,168583343,44,2149,127,0.56
583,168584766,168584766,168584922,44,156,123,0.09
584,168577267,168577267,168577675,4,408,259,0.92
585,168576948,168576948,168581096,4,4147,344,0.59
586,168575788,168575788,168580109,1,4320,115,0.79
587,168576121,168576121,168580444,1,4322,140,0.85
588,168575240,168575240,168577365,1,2124,50,0.46
589,168575246,168575246,168577372,1,2125,107,0.83
590,168576150,168576150,168578288,1,2138,106,0.38
591,168576152,168576152,168578281,1,2128,116,0.77
592,168576555,168576555,168578693,1,2138,106,0.63
593,168576567,168576567,168578688,1,2121,112,0.05
594,168577301,168577301,168579430,1,2128,103,0.4
595,168577320,168577320,168579488,1,2167,107,0.91
596,168577629,168577629,168579762,1,2132,109,0.59
597,168577631,168577631,168579756,1,2125,109,0.9
598,168577713,168577713,168579840,1,2127,114,0.31
599,168577715,168577715,168579845,1,2130,112,0.42
600,168577912,168577912,168580036,1,2124,121,0.58
601,168577938,168577938,168580078,1,2140,111,0.51
602,168578149,168578149,168580297,1,2147,105,0.18
603,168578163,168578163,168580297,1,2134,109,0.49
604,168578199,168578199,168580352,1,2153,110,0.25
605,168578200,168578200,168580336,1,2135,106,0.6
606,168578212,168578212,168580380,1,2167,108,0.47
607,168578262,168578262,168580395,1,2132,107,0.14
608,168578452,168578452,168580585,1,2133,112,0.72
609,168578456,168578456,168580657,1,2201,112,0.87
610,168575390,168575390,168575562,1,171,51,0.0
611,168575814,168575814,168580109,1,4294,57,0.1
612,168576224,168576224,168577545,1,1321,97,0.21
613,168576489,168576489,168579637,1,3148,174,0.53
614,168576576,168576576,168579389,1,2813,158,0.93
615,168576950,168576950,168578873,1,1922,119,0.04
616,168577328,168577328,168578879,1,1550,105,0.14
617,168577467,168577467,168580317,1,2850,158,0.96
618,168577631,168577631,168581019,1,3388,178,0.23
619,168577661,168577661,168580264,1,2602,145,0.91
620,168577724,168577724,168577883,1,158,53,0.07
621,168577812,168577812,168580686,1,2873,109,0.14
622,168577962,168577962,168581129,1,3166,103,0.81
623,168578116,168578116,168580730,1,2613,151,0.52
624,168578170,168578170,168581386,1,3216,175,0.3
625,168578196,168578196,168581025,1,2829,95,0.1
626,168578204,168578204,168581326,1,3121,173,0.15
627,168578243,168578243,168581743,1,3499,99,0.69
628,168578452,168578452,168581663,1,3211,170,0.91
629,168578455,168578455,168580384,1,1928,124,0.97
630,168578492,168578492,168578613,1,121,48,0.48
631,168578497,168578497,168580091,1,1594,100,0.31
632,168578549,168578549,168580232,1,1683,112,0.39
633,168578576,168578576,168580260,1,1684,94,0.11
634,168578654,168578654,168580551,1,1897,118,0.66
635,168578672,168578672,168580930,1,2257,129,0.36
636,168578686,168578686,168580517,1,1831,71,0.69
637,168578719,168578719,168580988,1,2269,134,0.9
638,168578724,168578724,168580856,1,2131,68,0.52
639,168578777,168578777,168580826,1,2049,125,0.82
640,168577656,168577656,168581976,1,4320,98,0.58
641,168582183,168582183,168586503,1,4319,95,0.09
642,168586677,168586677,168590999,1,4322,99,0.88
643,168591193,168591193,168595514,1,4321,100,0.74
644,168595572,168595572,168599892,1,4320,99,0.24
645,168577408,168577408,168578203,12,795,319,0.84
646,168577443,168577443,168578727,12,1283,355,0.61
647,168577467,168577467,168579100,4,1632,65,0.08
648,168579117,168579117,168580700,4,1583,65,0.83
649,168580891,168580891,168582515,4,1623,71,0.5
650,168582522,168582522,168584120,4,1598,69,0.13
651,168584122,168584122,168585724,4,1601,66,0.34
652,168585728,168585728,168587402,4,1673,66,0.9
653,168588615,168588615,168590321,4,1705,68,0.96
654,168590875,168590875,168592308,4,1432,79,0.92
655,168592509,168592509,168594238,4,1729,65,0.39
656,168594543,168594543,168596169,4,1625,67,1.0
657,168596372,168596372,168598188,4,1816,72,0.59
658,168598578,168598578,168600429,4,1850,66,0.77
659,168577769,168577769,168579384,4,1614,62,0.93
660,168579405,168579405,168581067,4,1661,66,0.39
661,168581193,168581193,168582732,4,1538,68,0.87
662,168582751,168582751,168584363,4,1611,74,0.42
663,168584369,168584369,168586069,4,1699,65,0.15
664,168587547,168587547,168589315,4,1767,62,0.14
665,168589771,168589771,168591575,4,1804,64,0.67
666,168592055,168592055,168593609,4,1553,65,0.79
667,168593818,168593818,168595461,4,1642,69,0.65
668,168595702,168595702,168597339,4,1637,71,0.02
669,168597371,168597371,168599014,4,1643,68,0.88
670,168575910,168575910,168576529,1,619,53,0.57
671,168576512,168576512,168577299,1,786,49,0.8
672,168577209,168577209,168577426,1,217,64,0.99
673,168578046,168578046,168578281,16,235,53,0.48
674,168577219,168577219,168577292,1,73,49,0.48
675,168577642,168577642,168581933,11,4291,104,0.77
676,168577503,168577503,168577757,1,254,55,0.95
677,168577623,168577623,168577709,1,85,57,0.6
678,168577677,168577677,168577962,1,284,52,0.15
679,168578159,168578159,168578998,16,839,85,0.26
680,168579692,168579692,168580414,4,722,130,0.15
681,168577454,168577454,168577776,8,321,61,0.02
682,168577876,168577876,168578075,1,199,51,0.08
683,168576606,168576606,168580883,20,4277,504,0.89
684,168575402,168575402,168577325,1,1923,43,0.17
685,168576127,168576127,168579499,1,3372,58,0.75
686,168576249,168576249,168580035,1,3785,55,0.45
687,168576527,168576527,168580362,1,3835,47,0.37
688,168576592,168576592,168580448,1,3855,56,0.92
689,168577366,168577366,168577700,1,333,40,0.67
690,168577625,168577625,168577908,1,283,50,0.3
691,168577636,168577636,168578363,1,726,43,0.72
692,168577700,168577700,168578034,1,333,41,0.94
693,168577750,168577750,168578370,1,620,42,0.71
694,168577890,168577890,168578472,1,582,45,0.13
695,168577999,168577999,168578255,1,256,42,0.42
696,168575963,168575963,168576383,1,419,46,0.1
697,168579840,168579840,168582511,75,2671,281,0.51
698,168575412,168575412,168578123,1,2710,133,0.14
699,168575912,168575912,168577103,1,1190,93,0.92
700,168576937,168576937,168581210,20,4272,504,0.62
701,168575911,168575911,168580234,4,4322,91,0.39
702,168575532,168575532,168575721,1,188,46,0.55
703,168575533,168575533,168575716,1,183,42,0.09
704,168575540,168575540,168579061,1,3521,150,0.75
705,168575566,168575566,168577700,1,2133,133,0.89
706,168576411,168576411,168578563,1,2152,137,0.3
707,168576410,168576410,168580663,1,4253,213,0.21
708,168576631,168576631,168576722,1,90,60,0.87
709,168576722,168576722,168579883,1,3160,154,0.92
710,168576641,168576641,168576729,1,88,68,0.27
711,168576730,168576730,168580253,1,3522,151,0.67
712,168577451,168577451,168577541,1,90,60,0.28
713,168577542,168577542,168578904,1,1362,94,0.71
714,168578906,168578906,168581087,1,2181,118,0.29
715,168577763,168577763,168578869,1,1105,101,0.49
716,168585037,168585037,168585640,8,603,464,0.68
717,168585666,168585666,168586249,8,583,324,0.21
718,168586092,168586092,168586684,8,592,471,0.14
719,168586112,168586112,168586702,8,590,322,0.12
720,168586417,168586417,168587013,8,595,321,0.61
721,168586245,168586245,168586842,8,597,466,0.46
722,168578218,168578218,168578487,1,269,339,0.17
723,168586513,168586513,168587115,8,602,330,0.76
724,168581135,168581135,168583337,16,2202,60,0.29
725,168575597,168575597,168579917,1,4320,83,0.31
726,168575599,168575599,168579920,1,4321,79,0.1
727,168576411,168576411,168580732,1,4320,77,0.85
728,168576434,168576434,168580757,1,4322,76,0.72
729,168578184,168578184,168579550,10,1366,133,0.29
730,168576653,168576653,168579993,1,3339,82,0.83
731,168578204,168578204,168580132,10,1927,120,0.25
732,168579557,168579557,168581471,10,1914,116,0.7
733,168577463,168577463,168577637,32,174,312,0.29
734,168579694,168579694,168581050,10,1356,127,0.94
735,168577758,168577758,168582079,16,4321,108,0.45
736,168579939,168579939,168581137,10,1197,119,0.62
737,168581193,168581193,168582559,10,1366,144,0.92
738,168581194,168581194,168582539,10,1345,141,0.19
739,168575910,168575910,168577041,8,1131,63,0.7
740,168576045,168576045,168578142,8,2096,81,0.34
741,168576932,168576932,168577440,8,508,80,0.3
742,168577303,168577303,168577582,8,279,63,0.06
743,168577399,168577399,168577612,8,213,63,0.12
744,168575599,168575599,168579921,4,4322,90,0.41
745,168577397,168577397,168581648,8,4250,78,0.59
746,168575612,168575612,168578980,4,3368,74,0.43
747,168578821,168578821,168579021,8,200,58,0.92
748,168577408,168577408,168578817,8,1409,78,0.53
749,168579069,168579069,168579276,8,207,329,0.49
750,168575687,168575687,168576438,5,751,200,0.69
751,168579839,168579839,168579936,30,96,108,0.16
752,168575690,168575690,168576437,5,747,193,0.97
753,168575058,168575058,168575223,32,164,335,0.06
754,168575064,168575064,168575228,32,164,304,0.17
755,168575064,168575064,168575228,32,164,338,1.0
756,168575080,168575080,168575245,32,164,374,0.04
757,168575080,168575080,168575244,32,164,369,0.93
758,168575080,168575080,168575245,32,164,396,0.26
759,168575087,168575087,168575251,32,164,379,0.38
760,168575087,168575087,168575251,32,164,422,0.86
761,168575246,168575246,168575366,2,119,63,0.93
762,168578863,168578863,168583184,2,4321,99,0.29
763,168583200,168583200,168587514,2,4313,100,0.59
764,168587807,168587807,168592125,2,4317,102,0.53
765,168575091,168575091,168575228,32,136,473,0.92
766,168575182,168575182,168575344,32,162,154,0.13
767,168575182,168575182,168575344,32,162,138,0.94
768,168575182,168575182,168575344,32,162,147,0.36
769,168575191,168575191,168575354,32,163,110,0.6
770,168575193,168575193,168575354,32,161,85,0.29
771,168575224,168575224,168577989,2,2764,63,0.54
772,168575235,168575235,168577879,2,2643,64,0.86
773,168575235,168575235,168579366,1,4130,40,0.2
774,168576405,168576405,168579097,2,2692,68,0.41
775,168575412,168575412,168579535,1,4122,58,0.55
776,168576148,168576148,168580269,1,4121,41,0.55
777,168575569,168575569,168578475,1,2906,337,0.62
778,168575594,168575594,168578498,1,2904,355,0.34
779,168576340,168576340,168580279,1,3939,49,0.5
780,168576559,168576559,168580487,1,3928,44,0.61
781,168576471,168576471,168576762,1,290,50,0.8
782,168581144,168581144,168582012,10,868,73,0.95
783,168576628,168576628,168580585,1,3956,46,0.88
784,168576530,168576530,168577647,1,1117,53,0.32
785,168577246,168577246,168578025,1,779,42,0.98
786,168581193,168581193,168585515,10,4322,77,0.14
787,168577454,168577454,168581057,1,3602,46,0.41
788,168576406,168576406,168579331,2,2925,64,0.89
789,168577629,168577629,168578496,1,867,48,0.98
790,168577656,168577656,168578322,1,666,40,0.35
791,168577733,168577733,168578480,1,747,45,0.19
792,168577757,168577757,168582079,10,4321,173,0.46
793,168576932,168576932,168579613,2,2681,65,0.36
794,168577987,168577987,168578898,1,911,42,0.61
795,168576932,168576932,168579569,2,2636,68,0.04
796,168578113,168578113,168579115,1,1001,40,0.73
797,168578171,168578171,168579105,1,933,46,0.43
798,168578196,168578196,168579098,1,902,38,0.85
799,168575518,168575518,168579838,1024,4320,140,0.9
800,168578327,168578327,168581192,1024,2864,136,0.83
801,168577467,168577467,168580123,2,2655,63,0.93
802,168575051,168575051,168575213,32,162,393,0.33
803,168576118,168576118,168580441,5,4322,52,0.29
804,168576406,168576406,168580729,5,4322,63,0.92
805,168577611,168577611,168580245,2,2634,66,0.98
806,168577630,168577630,168581948,5,4318,61,0.46
807,168575051,168575051,168575213,32,162,378,0.67
808,168578178,168578178,168578360,5,181,42,0.66
809,168577678,168577678,168580336,2,2658,65,0.18
810,168578160,168578160,168579978,16,1817,113,0.8
811,168576121,168576121,168580446,4,4324,84,0.05
812,168576403,168576403,168580723,4,4319,81,0.57
813,168577694,168577694,168580559,2,2865,65,0.05
814,168577641,168577641,168581960,4,4319,98,0.72
815,168577879,168577879,168580511,2,2632,67,0.48
816,168579076,168579076,168583223,8,4147,208,0.39
817,168579695,168579695,168582480,8,2784,201,0.97
818,168586325,168586325,168586917,8,591,319,0.23
819,168586710,168586710,168587301,8,591,322,0.27
820,168577704,168577704,168580858,8,3154,67,0.11
821,168577816,168577816,168582139,8,4323,84,0.9
822,168578038,168578038,168578643,8,604,81,0.76
823,168578161,168578161,168578797,8,635,73,0.71
824,168575919,168575919,168576314,2,395,62,0.89
825,168576413,168576413,168576774,2,360,63,0.28
826,168576605,168576605,168576928,2,323,66,0.16
827,168576949,168576949,168577315,2,366,63,0.63
828,168575958,168575958,168577413,2,1454,68,0.29
829,168577413,168577413,168579204,2,1791,65,0.17
830,168579204,168579204,168580279,2,1074,65,0.57
831,168579841,168579841,168580097,64,255,131,0.2
832,168576409,168576409,168580365,2,3955,168,0.1
833,168576411,168576411,168580365,2,3953,167,0.56
834,168580465,168580465,168584429,2,3963,166,0.51
835,168580465,168580465,168584429,2,3963,170,0.94
836,168584542,168584542,168588497,2,3954,164,0.63
837,168584542,168584542,168588497,2,3954,165,0.44
838,168588762,168588762,168592723,2,3961,172,0.7
839,168588762,168588762,168592723,2,3961,168,0.58
840,168593109,168593109,168597071,2,3962,162,0.4
841,168593109,168593109,168597071,2,3962,169,0.03
842,168575914,168575914,168578581,1,2666,105,0.85
843,168575973,168575973,168578210,2,2237,220,0.1
844,168578212,168578212,168578635,1,423,180,0.63
845,168579841,168579841,168581643,64,1801,453,0.1
846,168576408,168576408,168576484,1,76,59,0.9
847,168576409,168576409,168576764,1,354,44,0.73
848,168576408,168576408,168576878,1,470,49,0.3
849,168576409,168576409,168576492,1,83,51,0.79
850,168579324,168579324,168579474,8,149,78,0.87
851,168588237,168596753,168597015,1,261,52,0.05
852,168575063,168575063,168575245,2,181,75,0.01
853,168575255,168575255,168575438,2,183,79,0.42
854,168579842,168579842,168580023,2,181,80,0.91
855,168580031,168580031,168580211,2,180,76,0.48
856,168580220,168580220,168580401,2,180,73,0.07
857,168580425,168580425,168580606,2,181,77,0.47
858,168576038,168576038,168576191,1,152,252,0.44
859,168576191,168576191,168576343,1,152,255,0.29
860,168577550,168577550,168577690,1,140,254,0.09
861,168577691,168577691,168577835,1,144,262,0.69
862,168577835,168577835,168577979,1,144,257,0.38
863,168577979,168577979,168578124,1,144,256,0.87
864,168578124,168578124,168578267,1,143,251,0.22
865,168578267,168578267,168578411,1,144,248,0.12
866,168578411,168578411,168578553,1,141,249,0.78
867,168578553,168578553,168578694,1,140,248,0.18
868,168578694,168578694,168578836,1,142,249,0.52
869,168578836,168578836,168578976,1,139,249,0.22
870,168576343,168576343,168576495,1,151,258,0.86
871,168578976,168578976,168579114,1,138,248,0.12
872,168579114,168579114,168579253,1,139,248,0.52
873,168579253,168579253,168579392,1,138,248,0.35
874,168579392,168579392,168579519,1,127,244,0.21
875,168579520,168579520,168579652,1,132,251,0.87
876,168579653,168579653,168579782,1,129,227,0.83
877,168579782,168579782,168579914,1,132,245,0.17
878,168579917,168579917,168580046,1,129,245,0.88
879,168580046,168580046,168580173,1,127,245,0.45
880,168580173,168580173,168580303,1,129,243,0.04
881,168576495,168576495,168576646,1,151,261,0.74
882,168576646,168576646,168576796,1,149,260,0.72
883,168576796,168576796,168576945,1,148,260,0.26
884,168576945,168576945,168577099,1,154,260,0.6
885,168577100,168577100,168577250,1,149,258,0.25
886,168577250,168577250,168577400,1,150,259,0.77
887,168577400,168577400,168577550,1,149,254,0.82
888,168576038,168576038,168576181,1,142,243,0.71
889,168576182,168576182,168576324,1,141,247,0.01
890,168577459,168577459,168577600,1,140,258,0.3
891,168577600,168577600,168577742,1,141,254,0.91
892,168577742,168577742,168577888,1,145,255,0.26
893,168577888,168577888,168578041,1,153,257,0.84
894,168578041,168578041,168578196,1,154,261,0.09
895,168578196,168578196,168578348,1,152,256,0.86
896,168578348,168578348,168578505,1,156,261,0.86
897,168578505,168578505,168578659,1,153,255,0.46
898,168578659,168578659,168578818,1,159,261,0.04
899,168578819,168578819,168578970,1,151,255,0.55
900,168576324,168576324,168576464,1,139,250,0.21
901,168578971,168578971,168579122,1,151,257,0.24
902,168579124,168579124,168579278,1,153,258,0.41
903,168579278,168579278,168579431,1,152,258,0.94
904,168579432,168579432,168579584,1,151,256,0.99
905,168579584,168579584,168579738,1,154,257,0.06
906,168579738,168579738,168579894,1,156,261,0.1
907,168579895,168579895,168580046,1,150,255,0.59
908,168580046,168580046,168580196,1,150,257,0.2
909,168580196,168580196,168580348,1,151,258,0.92
910,168576464,168576464,168576603,1,139,252,0.35
911,168576604,168576604,168576745,1,140,256,0.49
912,168576745,168576745,168576889,1,143,261,0.08
913,168576889,168576889,168577035,1,146,262,0.9
914,168577035,168577035,168577175,1,140,256,0.59
915,168577176,168577176,168577317,1,141,262,0.81
916,168577318,168577318,168577458,1,140,257,0.23
917,168576121,168576121,168577361,1,1239,74,0.56
918,168575063,168575063,168575245,2,181,71,0.59
919,168575255,168575255,168575438,2,183,67,0.78
920,168579842,168579842,168580023,2,181,69,0.95
921,168580031,168580031,168580211,2,180,71,0.18
922,168580238,168580238,168580421,2,182,66,0.42
923,168580425,168580425,168580606,2,181,69,0.52
924,168580610,168580610,168580792,2,182,68,0.9
